"occurrenceID"	"LUP"	"altibelt"	"dem"	"geometry"
"6d141fd0-e839-4cc4-bff0-f9ef9c93e9b4"	2	2	391	55.40892|-4.63597
"b66d0a28-d86d-4717-8e02-230088afb8ff"	2	2	391	55.40892|-4.63597
"3cc22080-9304-4510-a151-0c68c18d8f7d"	6	1	21	55.4544|-4.63043
"17cf62a2-97d8-48aa-9025-adfe2400e95a"	6	1	21	55.4544|-4.63043
"f68d7ebe-75f3-444c-86e5-30ac14de0bc8"	6	1	21	55.4544|-4.63043
"c0155c02-2684-4ae7-91ee-34e6d3721731"	6	1	21	55.4544|-4.63043
"147929f2-aed5-41e8-aa44-2ee6ff3453ed"	6	1	21	55.4544|-4.63043
"67c6eb23-415d-4973-95e8-56e0e6100dfb"	6	1	21	55.4544|-4.63043
"3f3ff112-015b-4954-813a-933a089ec20e"	6	1	21	55.4544|-4.63043
"ef58ebfc-d001-4077-bcd3-78b7e7e8ea20"	6	1	21	55.4544|-4.63043
"251438a4-5bbd-49b3-a0f8-29849bf2909b"	6	1	21	55.4544|-4.63043
"1fffda22-0d0a-42d0-a36b-4ccfa9475fd6"	6	1	21	55.4544|-4.63043
"2b240c46-e376-4929-b40a-f96edc4e3c3d"	6	1	21	55.4544|-4.63043
"9f05da84-9a78-4d17-9b56-4e1d953faf0e"	6	1	21	55.4544|-4.63043
"f2e597cc-9985-4f32-88f2-0e1b9297129f"	6	1	21	55.4544|-4.63043
"3119295f-305e-4f79-9eb5-801868f99c60"	6	1	21	55.4544|-4.63043
"552888ef-336b-442a-97ee-4b93e1ae6b7b"	6	1	21	55.4544|-4.63043
"7f80eea5-f99c-488b-9076-082d8aa95b60"	6	1	21	55.4544|-4.63043
"8b7a6c93-3ccb-4f10-a2b3-6d8d13516788"	6	1	21	55.4544|-4.63043
"2a5a0069-a11d-4e4f-be32-b040967b7aa5"	6	1	21	55.4544|-4.63043
"4a6622ad-925d-496b-ae86-f40c09323c0a"	6	1	21	55.4544|-4.63043
"91901f30-6145-405f-b48b-3c807f91dcab"	6	1	21	55.4544|-4.63043
"135ef571-5e24-4308-9e90-306f3db2da90"	6	1	21	55.4544|-4.63043
"ff009ae6-ba4f-4ab1-92de-1f621d098d91"	6	1	21	55.4544|-4.63043
"053dae5b-d985-4c38-ad36-9d7a92a86863"	6	1	21	55.4544|-4.63043
"bbfa36a0-91a9-4eba-91b7-5e5cbd5bb483"	6	1	21	55.4544|-4.63043
"249a9ca7-12ed-4db0-bd65-c80a51babd69"	6	1	21	55.4544|-4.63043
"b523ee32-9c6d-424b-a8ed-84978de0191a"	6	1	21	55.4544|-4.63043
"f1e215ea-a7d8-44e5-ac1a-4024940a2c72"	6	1	21	55.4544|-4.63043
"415a1a4d-68a6-4281-bddb-dba485a08583"	6	1	21	55.4544|-4.63043
"72be0134-6399-478a-9597-7d648287abf3"	6	1	21	55.4544|-4.63043
"924e9164-00d1-46c2-b12d-6e8f933198b1"	6	1	21	55.4544|-4.63043
"dfc932c6-3837-47f0-9d47-29b653c90580"	6	1	21	55.4544|-4.63043
"b507168e-b9b2-45ea-b379-50428a5584dc"	6	1	21	55.4544|-4.63043
"14fc0697-5390-4f72-bc6f-f2ceee1e13dc"	6	1	21	55.4544|-4.63043
"64ffaf64-aec5-490a-853a-b7d25de25b77"	6	1	21	55.4544|-4.63043
"912cf4ac-57f7-4831-bcdc-7c5e2de86c14"	5	1	2	55.51906|-4.76249
"ba0399d4-86a7-4778-86cb-36423cd8b851"	5	1	2	55.51906|-4.76249
"7e36921d-dd9d-4242-a6b1-0eec28a358c4"	6	1	11	55.25107|-4.48456
"13bc9695-b132-4647-b41f-8787303ef142"	6	1	11	55.25107|-4.48456
"8cc856d8-20a2-417c-943e-23887078a9ac"	6	1	11	55.25107|-4.48456
"92e4feca-c497-464b-8136-5e3b3d3a45be"	6	1	11	55.25107|-4.48456
"039ac978-51aa-4981-b8a9-1e3c3d8d228c"	6	1	11	55.25107|-4.48456
"2b032224-8ad7-4a15-946b-e24e2976129d"	6	1	11	55.25107|-4.48456
"cedc9a50-1e6e-45d4-86a2-626e477eaba4"	6	1	11	55.25107|-4.48456
"3033c4e3-358d-48d0-93a1-3b76dd2f4715"	3	1	44	55.24923|-4.49608
"98812487-11c5-4dbc-8fce-70da917aadb6"	3	1	44	55.24923|-4.49608
"41d398dc-ffb8-4045-9c71-eb33c5a884cb"	3	1	44	55.24923|-4.49608
"b2c0962d-228c-4c54-bf0e-0cb99b5c3dde"	3	1	44	55.24923|-4.49608
"fb2fd065-d53d-41c8-9fe7-772d476c49b9"	3	1	44	55.24923|-4.49608
"e89accc9-346f-4f17-ba82-4623c5dcf135"	3	1	44	55.24923|-4.49608
"0b8f825e-5611-49d1-b5dc-aed4caf29ecc"	3	1	44	55.24923|-4.49608
"ad81219e-7c71-47da-95d9-46ad37bc27e0"	6	1	11	55.25107|-4.48456
"30c6c712-9e52-494b-a7c5-b60e441a39b5"	6	1	11	55.25107|-4.48456
"a0931fa8-a38d-413a-a960-ca37bca53c67"	0	0	0	55.22086|-4.46654
"5ffd3fe0-ed75-475c-85ca-80ddb9967a61"	1	1	101	55.22526|-4.46541
"942d02ca-94a4-410c-90c0-6923aa4365fb"	1	1	101	55.22526|-4.46541
"be3a221d-d648-4879-b322-1304038a32eb"	1	1	101	55.22526|-4.46541
"ff61edfe-2b5f-40f5-a718-0483053abb04"	1	1	101	55.22526|-4.46541
"2209ae97-d722-49ce-970b-3c480d79e36c"	2	2	400	55.2147|-4.47652
"61506fb9-d6c4-473c-aa03-a0b0ae51b4f4"	1	1	101	55.22526|-4.46541
"34904550-5101-4f2a-b0a2-c0388808bbdf"	1	1	101	55.22526|-4.46541
"e697c0ac-0183-476c-b28b-dac1e1dd2cac"	6	1	11	55.25107|-4.48456
"fd25c0c5-d6f7-4a51-bf96-c567c16a115e"	6	1	21	55.4544|-4.63043
"1840dce8-c667-46f3-bedd-cfb9b83b8916"	6	1	21	55.4544|-4.63043
"72594d9a-14a0-4cc1-8186-32846588dbdf"	6	1	21	55.4544|-4.63043
"d1cbdf70-3d2d-45d4-9024-06edd7da7ca5"	6	1	21	55.4544|-4.63043
"f7a0478b-dbbf-411a-8158-688a34ed2812"	6	1	21	55.4544|-4.63043
"f74da029-661d-4c72-b752-2e2a4a4f4771"	6	1	21	55.4544|-4.63043
"98a1be76-2410-44fe-acf7-7b05f063753c"	6	1	21	55.4544|-4.63043
"cdba6607-7a78-4bcc-9edd-687c8bfba32b"	6	1	11	55.38653|-4.62567
"65ffc835-266b-4ef1-b631-ea10c6817983"	6	1	11	55.38653|-4.62567
"eb131f57-f76a-49b7-835f-7f67d7388c80"	4	1	17	55.44515|-4.67376
"8de606bf-5edd-494c-bebf-e665d325fa1d"	6	1	11	55.25107|-4.48456
"3267dbfd-e04f-46da-8039-3e4cbc433a80"	2	2	444	55.43523|-4.65233
"5173362e-c192-45a3-904c-60a89c12d078"	0	0	0	55.65752|-4.33137
"13e4bf57-d276-4356-9dc8-be3cbf57211b"	6	1	11	55.25107|-4.48456
"3e812f0b-4602-4909-9bc2-c6d9ffd3c762"	1	1	101	55.22526|-4.46541
"107323d0-8d82-41c2-98e1-a9aba54f381e"	1	1	101	55.22526|-4.46541
"82d8d6a2-61be-4a88-8b06-65a84d797cc9"	1	1	101	55.22526|-4.46541
"0a4b3d74-f27c-4a23-a7e9-6573d5977f73"	1	1	101	55.22526|-4.46541
"7edf6157-fd0f-4413-a7c5-143d527d0f0b"	1	1	101	55.22526|-4.46541
"96946cd7-3a39-4564-9ba2-febad737ec20"	1	1	101	55.22526|-4.46541
"a76f0f21-3ab4-4535-ad5f-2d453bd90988"	1	1	101	55.22526|-4.46541
"39711a8c-14ff-4949-8312-4cf7c6d9f6cf"	1	1	101	55.22526|-4.46541
"0fb7d4fd-3739-4b8c-b448-526e50d38cd9"	1	1	101	55.22526|-4.46541
"1bc72d3c-3f11-4129-a9ce-c8381fe6dc9a"	4	1	17	55.44515|-4.67376
"349aad6e-f1d6-4546-ba2a-69fa294e242b"	6	1	2	55.74324|-4.31348
"fca1447f-2bfc-4c75-afbd-5ef4740e0af3"	4	1	17	55.44515|-4.67376
"6374df03-422f-4adf-8c42-c0481235fdfe"	6	1	2	55.74324|-4.31348
"b0328814-442f-4df0-846c-cb0cdc04a1c1"	6	1	2	55.74324|-4.31348
"5ca4e66e-32b7-40de-8f83-86e5782509d7"	3	1	72	55.71875|-4.32406
"0288337d-b2b4-4393-aa5e-bb130564a88c"	6	1	2	55.74324|-4.31348
"8f99b8a7-c977-4f9f-9030-25905c3d1374"	4	1	17	55.44515|-4.67376
"dc30415e-ee42-464e-a327-728809480bc3"	1	1	127	55.44718|-4.67256
"7fdb518b-1b80-4741-ad92-2eb32e0c02a9"	6	1	2	55.74324|-4.31348
"99d1d385-db0c-47da-ac04-64a4d1d259af"	2	2	444	55.43523|-4.65233
"73ac316c-b54c-4a5e-aea6-747e3ce0dceb"	2	2	400	55.2147|-4.47652
"fb612ee0-c587-492f-9de5-dc62dd0af7fe"	2	2	444	55.43523|-4.65233
"b6abca9d-20a6-4a93-8f2e-a960e128d8f1"	6	1	11	55.25107|-4.48456
"385d337d-024b-4197-a278-5835ab1e226f"	0	0	0	55.48745|-4.73286
"c786df42-4aed-4a3f-bf4f-1247019fa097"	6	1	11	55.25107|-4.48456
"dd8a32b9-60cb-4504-96cc-28b7171804b1"	0	0	0	55.48745|-4.73286
"aaeec677-31bd-44ce-b2df-e377aac18a84"	1	1	101	55.22526|-4.46541
"b5b0cfae-9a16-4f84-a7b8-cc55622ca553"	4	1	17	55.44515|-4.67376
"adb14fda-4802-4cb1-81d4-8993b3ed67c1"	1	1	101	55.22526|-4.46541
"64f0c889-fa7c-403a-b598-999e61a7e567"	0	0	0	55.48745|-4.73286
"50f32004-e0a7-4a4d-857d-55c80fa8990f"	5	1	8	55.22441|-4.50138
"85fcc019-192b-45ac-aa12-d32f160ec440"	1	2	494	55.23772|-4.49032
"d2bedb36-af5e-4e86-b7f2-8ffe7a71ac81"	1	3	571	55.23289|-4.4821
"2deadbd2-40ce-432a-a9a3-cbd74de59d21"	0	0	0	55.48745|-4.73286
"a235b775-19c6-48a9-8a0e-6ea54bac166d"	5	1	8	55.22441|-4.50138
"3328a6f3-7284-46b3-b0a3-423ad0e5260e"	5	1	8	55.22441|-4.50138
"5f6b4838-a236-4b14-b443-3a06bc1ee929"	3	2	456	55.44956|-4.64998
"921365d8-8502-4413-a45d-e3e5388f1d0b"	6	1	11	55.25107|-4.48456
"c2dc5c99-b10a-480b-88b4-0c44c842b8aa"	1	1	44	55.25275|-4.48908
"0ac9cbe5-e0c2-42d9-a51f-f1f3db9647b1"	1	1	101	55.22526|-4.46541
"6c594b56-b2bc-40c3-aa79-62e5be47be89"	2	2	400	55.2147|-4.47652
"51d57f32-dd52-4b60-9685-274a8e0ec111"	6	1	11	55.25107|-4.48456
"f864d4f6-b392-458a-8abb-91ed67df27c8"	0	0	0	55.22086|-4.46654
"b5783fae-2c94-44f0-8c7f-bf45f6c14ca8"	6	1	11	55.25107|-4.48456
"30aaa98b-cb32-4459-a889-55a09f3ffad2"	1	1	101	55.22526|-4.46541
"e57b10e8-ba0e-444f-8beb-826fa565a3e7"	2	2	391	55.40892|-4.63597
"cfd5d41d-2e31-47b9-b455-73c644c4e5be"	5	1	2	55.68483|-4.30692
"d2a62bf2-337a-4bc9-9f14-5af1e0aeb58b"	4	1	17	55.44515|-4.67376
"7f328e1c-f6a0-4f1d-9e6c-1fe99facb40a"	4	1	17	55.44515|-4.67376
"9d136e56-4e2a-402a-b468-ec5443f6929e"	6	1	3	55.50047|-4.78418
"9e6bf39e-6ec1-4f46-a7d7-65c99f2d8e9b"	3	0	0	55.5035|-4.62184
"69637530-4f41-41f4-84c7-2027aed5d2f8"	2	2	391	55.40892|-4.63597
"92901d19-959e-433a-90b1-3dca518ba385"	3	0	0	55.5035|-4.62184
"6403e521-270d-4bcd-994f-bbfb8eb1b26c"	6	1	3	55.50047|-4.78418
"0dc05dc4-a3fc-4012-8a63-ca9d3df802f0"	2	2	391	55.40892|-4.63597
"a04fea4e-3741-4d45-9d6e-6ce0d266c514"	2	2	391	55.40892|-4.63597
"731da38a-eb1a-4d09-b98c-692a6ad78821"	4	1	17	55.44515|-4.67376
"e3159506-9728-4002-96e7-63dc753ddb17"	2	2	391	55.40892|-4.63597
"36b798c9-00bd-4a46-b491-aa4af9aca160"	6	1	3	55.50047|-4.78418
"68cb72ed-e871-4099-a640-64ba0c1af9b8"	6	1	3	55.50047|-4.78418
"15c562bf-dd51-47a5-b598-c7b77d2b9861"	6	1	3	55.50047|-4.78418
"7bc7eedd-1145-499b-a88c-72e9410b940c"	6	1	11	55.38653|-4.62567
"e9fb92c6-58a9-43c8-99db-facef9a23ce0"	6	1	2	55.52365|-4.77548
"b70ff8bf-b21e-4180-aa3c-63932bb40301"	6	1	2	55.52365|-4.77548
"27bdece0-91ce-407d-b4b4-273acdc1b4e1"	6	1	2	55.52365|-4.77548
"4d59b261-c315-4bbd-a923-69e489a1bd92"	3	1	72	55.71875|-4.32406
"a6825c16-22a8-450d-9e22-2f0b68d1d84a"	1	1	39	55.52701|-4.73313
"19107022-7016-44bf-aedf-2393fa042c5b"	2	2	444	55.43523|-4.65233
"a7991e15-42f6-4163-a45f-924b32e171e3"	4	1	17	55.44515|-4.67376
"3809aee2-004d-4ef8-87ca-f571e3aba1f4"	6	1	11	55.25107|-4.48456
"8a1fa919-18a1-44ba-8cf0-7503fb98cc88"	6	1	11	55.25107|-4.48456
"c088f5ad-8ae4-4f7f-b5ec-c1bc0f3c64d9"	2	2	400	55.2147|-4.47652
"cf6e25be-0878-4bda-ad67-55f35aa1146e"	6	1	11	55.25107|-4.48456
"88a68ce1-49d7-4e3e-988a-a6003125886b"	5	1	8	55.22441|-4.50138
"0c444073-7816-49b7-af2e-abe9719761a5"	1	1	101	55.22526|-4.46541
"332867eb-05c7-497a-a2e2-7ac48dc8158c"	5	1	8	55.22441|-4.50138
"b3ce120e-791c-4b65-845a-1cb883c13b73"	6	1	11	55.25107|-4.48456
"7ac806f7-3182-4871-a386-ff587ea09d01"	6	1	11	55.25107|-4.48456
"a862e563-cad2-4602-bfc1-db73525a4cf9"	6	1	11	55.25107|-4.48456
"77dc60c5-85c4-407a-90d5-579e2749f42e"	6	1	11	55.25107|-4.48456
"cb336c45-c9f9-4135-a05a-a4a481dd58fc"	6	1	11	55.25107|-4.48456
"a1be2b58-2e76-48d8-a9a8-f2ba184e3ffd"				53.31207|-5.11642
"b8d04553-458e-4366-a5f9-309233773de0"				53.31207|-5.11642
"3bbe2257-eb2e-450c-a6bc-3973eb3c11ce"				53.31207|-5.11642
"05615c80-8a69-440e-9a56-c642271604b7"				53.31207|-5.11642
"df8d4f4e-b180-44ef-b876-9208918caf98"				53.31207|-5.11642
"32b785fd-3a78-443f-813c-995d021b0ef9"				53.31207|-5.11642
"1d551f18-b781-429c-a507-491ddd2a3d5e"				53.31207|-5.11642
"2f0ef76b-0676-49c3-9345-cab37c97a2cb"				53.31207|-5.11642
"4bae327a-e070-4dc9-a9eb-ffb96fb0c6c1"				53.31207|-5.11642
"0433d4bc-1194-48c9-8acb-b3df2dcb961b"				53.31207|-5.11642
"e1873078-bb0a-4d6f-8ce2-3e94d9d17074"				53.31207|-5.11642
"27afa8c5-7121-4789-bfae-729cca201042"				53.31207|-5.11642
"3f413c4c-aef0-436c-b6c4-c2b262d2d635"				53.31207|-5.11642
"4bfb15ec-0d16-4c44-bc06-d7433c7218ae"				53.31207|-5.11642
"a3328108-67e8-435f-af79-e42349c90004"				53.31207|-5.11642
"12a21a3c-5ec8-422b-9f48-53049f70e1b0"				53.31207|-5.11642
"ec488954-3608-455b-8db9-d8f5e61c6de0"				53.31207|-5.11642
"66a54706-5ba1-4a2a-a45a-11c8f020046d"				53.31207|-5.11642
"3c471f0e-75f9-4f43-8da4-75eac5573f2c"				53.31207|-5.11642
"14e94651-c3d1-4282-bd2d-5698b60d4326"				53.31207|-5.11642
"9388db1c-4d0a-4b28-b95f-fe4c387e3800"				53.31207|-5.11642
"a091ba82-83f3-4fad-8088-833465c6ff1b"				53.31207|-5.11642
"75f8abbc-8710-4fbe-801d-5575e7909db2"				53.31207|-5.11642
"6842cada-d9fe-44b5-9c0e-630e93ae7e96"				53.31207|-5.11642
"09126600-da65-4c0d-8a97-af53dd58ab42"				53.31207|-5.11642
"5e0aec37-7d5e-417c-a36a-2745711585f4"				53.31207|-5.11642
"663e5660-fb64-408e-9248-5ca82b513eb7"				53.31207|-5.11642
"f7d1fa31-5722-45b9-8b82-39599735e1b9"				53.31207|-5.11642
"6543a220-a87c-405a-b2f3-eb7b3873262c"	6	1	1	55.83082|-4.34846
"af29a050-9475-427a-a4e4-3096a9e642c7"	4	1	17	55.44515|-4.67376
"c4394ee3-95d8-452a-bb7b-06d33eda6647"	3	1	72	55.71875|-4.32406
"9e44fd0a-3c71-4317-b022-47b46b174ebd"	4	1	1	55.484|-4.71228
"f66ce523-99a6-48f5-a0ba-1cd4dc46a6c9"	5	1	5	55.5352|-4.79505
"ddca106e-4b40-4c63-b152-f61e97f20ba7"	6	1	2	55.52365|-4.77548
"7103e357-7052-46fd-8962-e78e341561ea"	5	1	2	55.68483|-4.30692
"bc10da0f-dc7f-455a-aced-474084540c85"	6	2	445	55.44419|-4.65506
"17304ede-4838-40c8-b04f-b2df25d0c8da"	5	0	0	55.45883|-4.6101
"0f492565-088f-4684-bf1f-561c88b3869c"	2	2	400	55.2147|-4.47652
"06dfd90f-89ec-4d25-a53c-77f3edb9b120"	5	1	2	55.68483|-4.30692
"7c260222-ab20-4c5f-8230-aaae41b83cec"	3	2	433	55.45|-4.65
"506bcab3-46eb-403c-8d95-21761d67439b"	3	2	314	55.43333|-4.66667
"bacb6b7e-4974-4523-a97d-655bb5bec5c5"	6	1	2	55.69273|-4.3191
"8949c2e6-7a7c-4bac-9d0b-3ff2486ac029"	3	2	314	55.43333|-4.66667
"6122a917-1a61-4dda-b9bd-448c6b2956f5"	3	2	314	55.43333|-4.66667
"7121a9f8-e732-4ad1-a3a5-a908b267e51a"	3	2	314	55.43333|-4.66667
"7a741296-2807-4028-bbf0-45e23b4cccec"	3	2	314	55.43333|-4.66667
"4c13f374-edaa-4cfd-81b8-14ac1e9d54ca"	3	2	314	55.43333|-4.66667
"adead41c-e3a5-41ec-aaf6-e2ade67e3b26"	3	2	314	55.43333|-4.66667
"3014cd3a-2373-4bc1-8bea-d49f5381d77e"	3	1	242	55.45|-4.66667
"bff3e1e4-74bf-4672-835b-5a5c19d37f98"	3	2	314	55.43333|-4.66667
"7f14745d-666c-4197-a615-dea4d806b593"	3	2	314	55.43333|-4.66667
"3eb32240-54ef-4b8f-95f3-a5fb49f30f96"	3	1	72	55.71875|-4.32406
"7031d561-8ad5-4525-83e6-1c576af25f50"	3	2	314	55.43333|-4.66667
"44a214f9-3dba-4b98-86d9-8866038a3850"	3	2	314	55.43333|-4.66667
"01531b3d-3b14-43a5-8b62-59561e299a4b"	3	2	314	55.43333|-4.66667
"ba583c3a-9efb-4289-9ae0-1efa29d58e90"	3	2	314	55.43333|-4.66667
"f931d91e-dc1b-4328-aecf-2fe2c6628f34"	3	2	314	55.43333|-4.66667
"52d7af10-a1bf-459f-9e9f-e03f3565d41c"	3	2	314	55.43333|-4.66667
"b6703ad5-93b4-4d4d-aac0-e21e6d27789b"	3	2	314	55.43333|-4.66667
"f708e368-4f56-44dc-974d-39ce4e6a41e2"	3	2	314	55.43333|-4.66667
"11919937-a921-4cc1-8480-a70c1c83849a"	3	1	242	55.45|-4.66667
"aa5972eb-2de5-44eb-974a-c7118a36c5aa"	3	1	242	55.45|-4.66667
"a3d30051-d5f2-46e3-9b01-5d165d016180"	5	1	14	55.51667|-4.7
"88369b99-5fbc-470d-92ca-a4ff5be7be2d"	5	1	14	55.51667|-4.7
"197aa011-01bc-4790-9e09-ef2648f3ba1b"	3	2	314	55.43333|-4.66667
"24db2153-04d7-41d5-a926-6d8edce2289a"	3	2	314	55.43333|-4.66667
"9a8a49f4-e92e-4e33-ae64-8210940bc78a"	3	2	314	55.43333|-4.66667
"230f7bb7-4268-4a85-b2a1-cc51db533279"				53.31207|-5.11642
"ef4c50a2-6da8-47ea-a0e8-50d526840806"				53.31207|-5.11642
"30dceda6-e3e6-4af8-b43b-9e22a87a2b8f"				53.31207|-5.11642
"30c59a8c-bc20-41cf-924b-634406de8026"				53.31207|-5.11642
"05230259-8f1d-427f-9441-f5bd01672454"				53.31207|-5.11642
"08ddcdf9-628c-4ff4-b513-8539d8232cbe"				53.31207|-5.11642
"a39ebe1a-dcb2-4ff4-b521-9a69c3f6611d"				53.31207|-5.11642
"49858685-a79c-488c-9ce7-fa495aab508c"				53.31207|-5.11642
"8fc9ba80-10a2-49d1-9994-76ec04d68fb3"				53.31207|-5.11642
"8368e005-843a-421f-a3c3-e78076604ce6"				53.31207|-5.11642
"790126aa-fe1d-4ee5-bff4-280b46b70c41"				53.31207|-5.11642
"b898bbdf-3b59-4d9e-805b-20a3840b5ba8"				53.31207|-5.11642
"17ce60e1-b9a5-42df-9a33-4705af2990a8"				53.31207|-5.11642
"c991c224-3d1a-4dbd-b00f-21458b018cb7"				53.31207|-5.11642
"93dd4e13-18de-4e3c-90d7-ed3171820376"	3	1	242	55.45|-4.66667
"376c9fc7-4dd7-4242-9a61-b000f2f66de9"	3	1	72	55.71875|-4.32406
"c8ede320-85b9-4fed-afd9-545c6cd7e8c7"	3	1	72	55.71875|-4.32406
"f78ea7a1-72b8-4039-a36d-3dc3e272b7d1"	3	1	72	55.71875|-4.32406
"e46b1423-b20b-4a00-be76-10f826849e16"	3	1	72	55.71875|-4.32406
"7198c546-ced7-4006-82bf-bbc055b98c32"	3	1	72	55.71875|-4.32406
"1b120ed8-402c-4152-a0ac-7f75d4fcd870"	3	2	314	55.43333|-4.66667
"50193136-2ba5-4bd7-a75a-f15615f72dc5"	3	2	314	55.43333|-4.66667
"a29b45db-714c-4f41-b021-828e70c2c558"	3	1	242	55.45|-4.66667
"308cc7f6-739f-4700-91dd-1d89554b6628"	3	2	314	55.43333|-4.66667
"c3cb2c78-f6ec-46ec-b6af-7c18ed5f33e5"	3	2	314	55.43333|-4.66667
"e296a9f1-65be-4da5-94e6-d634ba5536df"	3	1	242	55.45|-4.66667
"a1d7e9cc-3342-40cc-9473-22ca09d44a01"	3	2	314	55.43333|-4.66667
"60837883-82ae-4701-8c0b-7bddfd1c51cf"	3	2	314	55.43333|-4.66667
"a413fb1f-d243-45dd-a3d6-96b6b2fc4526"	3	2	314	55.43333|-4.66667
"76a7b381-2d9c-49a1-a390-f1d2c18d0f5c"	3	2	314	55.43333|-4.66667
"c55b995d-ef9d-435b-aa39-98be99792790"	3	1	242	55.45|-4.66667
"37ab97fe-9f08-41cc-8ea8-9d2e89fbd1aa"	3	1	242	55.45|-4.66667
"cdce011f-4138-4084-9c47-149b17b5f2ae"	3	1	242	55.45|-4.66667
"b621fa7b-8d56-4757-a9af-dbe9e935556f"	3	1	242	55.45|-4.66667
"67abcf9c-5d6d-4e71-92ba-744e1061aa6e"	3	1	242	55.45|-4.66667
"dd9b82d2-56d2-4c2b-abfe-2875eb1c5a2d"	3	1	242	55.45|-4.66667
"91c44723-efa0-4552-94bd-bfc664f6cd13"	3	2	314	55.43333|-4.66667
"2d8aabf8-c3a7-43e5-a31a-5fa7aac74fc6"	3	1	242	55.45|-4.66667
"122c1d0a-499b-42a9-aa82-eaa260161257"	3	2	314	55.43333|-4.66667
"e5fe318d-573b-4d34-9476-f8db5d589fe1"	3	1	72	55.71875|-4.32406
"8a191615-7cb2-47ef-a350-927ceea7986b"	3	1	242	55.45|-4.66667
"9d264ad3-fed2-4a62-b795-5d4a314f8292"	3	1	72	55.71875|-4.32406
"8ec520c3-3b6e-4b88-8f01-95ca72b0aead"	3	1	242	55.45|-4.66667
"3808672a-6ffb-48ab-b7d8-be552245a513"	3	1	242	55.45|-4.66667
"73476d1b-2a0c-4b94-ae71-f51260ff98c0"	3	1	72	55.71875|-4.32406
"27422df6-1c4b-4e73-9845-0749560875a9"	3	1	242	55.45|-4.66667
"27397e89-9b24-4094-b03a-dd576ac6051b"	3	1	72	55.71875|-4.32406
"39ed406f-67ef-4025-a9bf-777b76892817"	3	1	242	55.45|-4.66667
"ddbb022a-f536-42a0-8f74-d431bc398f54"	3	1	242	55.45|-4.66667
"1c4d4edb-ff43-47fa-8b0a-0dc9be96bbc8"	3	1	242	55.45|-4.66667
"4c1303f5-cf14-4f22-abbb-07b3314c8292"	3	1	242	55.45|-4.66667
"57ee3090-6292-4d11-8c3e-fdfd90f422bc"	3	1	242	55.45|-4.66667
"9ad5d265-0870-445d-8f0b-5bf31e0b3332"	3	1	242	55.45|-4.66667
"1a74a0b6-4714-4b7a-ab8e-78ac45494ba0"	3	1	72	55.71875|-4.32406
"0d243ace-127a-43ba-aea6-433219525582"	5	1	14	55.51667|-4.7
"2a729ca0-f88e-4b47-8ff2-8655577d0a0f"	5	1	14	55.51667|-4.7
"f891f5f5-65e0-4bcf-94f1-0fa17e02d441"	5	1	14	55.51667|-4.7
"6e4c3dd6-72a8-47be-be31-87f8dbfb07a2"	3	2	314	55.43333|-4.66667
"ac8fa023-6cc0-4835-90f7-1561b247960a"	3	2	314	55.43333|-4.66667
"0e9522cc-cd18-4dd6-b9a4-8f21e00a0517"	3	2	314	55.43333|-4.66667
"53416f0b-1557-46bf-83da-ccee26f9fb04"	3	2	314	55.43333|-4.66667
"ea2e25a3-a0ab-4295-984b-839fa01a22ea"	3	2	314	55.43333|-4.66667
"bf388972-1c40-48bf-939d-1830bfcec548"	3	2	314	55.43333|-4.66667
"ed163183-417b-412b-abf3-5f45e435472f"	3	2	314	55.43333|-4.66667
"8dcbe556-1420-4434-9b19-ee7cf9b65229"	3	2	314	55.43333|-4.66667
"9207007d-66a8-44fc-8398-d20eea20bd8a"	3	2	314	55.43333|-4.66667
"ad9a3cb1-93fc-4e51-bda6-94657e35efcc"	3	1	72	55.71875|-4.32406
"8ac5185f-7cf6-42cf-96c8-6590eedd1068"	3	1	72	55.71875|-4.32406
"f3f1ca38-c683-428b-9a69-0fc720b9f2ac"	3	2	314	55.43333|-4.66667
"39ac273c-9c22-4e9e-b2e7-449f1c536111"	3	1	242	55.45|-4.66667
"92980bb3-c579-40cc-afc3-978cda57044f"	3	0	0	55.48333|-4.71667
"fa1a82f5-52b9-4f3e-aeb0-0af2cc412db8"	3	1	72	55.71875|-4.32406
"c6454b04-bad8-4158-9fa9-c6d50bff68a4"	3	2	314	55.43333|-4.66667
"b0cb17f8-f84d-4f3d-bf81-7c4c26ef161b"	3	1	72	55.71875|-4.32406
"4cc726b6-d0de-4fdb-af53-554fd68edbbf"	3	2	314	55.43333|-4.66667
"24e00494-8fba-4915-ac9d-41a92b6e2299"	3	2	314	55.43333|-4.66667
"0389c2ea-819f-4805-9fc5-8bf6272b8a42"	3	2	314	55.43333|-4.66667
"dfc476ec-3d6f-49e3-b610-3b0606fbc501"	3	0	0	55.48333|-4.71667
"8b4c8895-9414-41c5-9a6b-bf854bd3fe20"	3	2	314	55.43333|-4.66667
"b2dbddaa-0fee-4455-a495-dee74f4bf5d2"	3	2	314	55.43333|-4.66667
"c185fc13-8cd5-4467-a65e-4083f369f84b"	3	1	242	55.45|-4.66667
"ee0dfd84-ff30-4d7d-8b42-3d2d1aefa740"	3	2	314	55.43333|-4.66667
"b32901e0-2e1d-4922-b221-6039c69ac5bc"	4	1	17	55.44515|-4.67376
"88e24f22-9f92-48c0-969d-c9504bbeee60"	4	1	17	55.44515|-4.67376
